"Survey"	"Stratum"	"PSU"	"Layer"	"Beam"	"SpeciesCategory"	"IndividualTotalLength"	"LengthResolution"	"Frequency"	"Density"	"MinLayerDepth"	"MaxLayerDepth"	"DensityWeight"
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	3014.60384154725	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	16561.3211995162	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1507.30192077363	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	6396.53319879106	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1900.25306617018	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	36291.8771919094	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	52885.4497218319	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	29895.3439931183	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	50985.1966556617	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	130287.120369223	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	143267.255701467	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	154668.774098493	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	96082.5651781461	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	57890.4349200711	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	54089.9287877262	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	27299.3169266723	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	20394.0786622674	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	3800.50613234036	10	189.2	1
"Survey"	"46G9"	"PSU065"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1900.25306617018	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	108708.58898329	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	10246.5920139425	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	56291.6756107504	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	5123.29600697127	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	21741.7177966611	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	6458.93089630497	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	123355.531456744	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	179756.828842676	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	101613.813660083	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	173297.897946371	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	442843.914910445	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	486963.19493067	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	525716.780308515	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	326583.158776909	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	196768.696423876	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	183850.83463125	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	92789.9576560471	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	69319.1591785577	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	12917.8617926099	10	189.2	1
"Survey"	"46G9"	"PSU066"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	6458.93089630497	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	19222.0749925126	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	1811.82335224644	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	9953.6091873142	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	905.91167612322	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	3844.41499850308	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1142.08136837574	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	21811.9773108936	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	31784.9700446512	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	17967.5623123905	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	30642.8886762755	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	78304.5665664462	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	86105.8278751987	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	92958.3160854559	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	57747.1019356747	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	34793.0432564081	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	32508.8805196539	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	16407.3100506417	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	12257.1554705119	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	2284.16273675147	10	189.2	1
"Survey"	"46G9"	"PSU067"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1142.08136837573	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	24003.7971141572	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	2262.53618149738	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	12429.689072536	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1131.26809074869	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	4800.75942283214	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1426.1878317002	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	27237.9687538017	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	39691.8632628663	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	22437.2093309695	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	38265.6754311661	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	97783.7683863546	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	107525.687183506	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	116082.814173711	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	72112.3874157407	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	43448.2308302423	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	40595.8551668384	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	20488.8255715412	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	15306.2701724685	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	2852.3756634004	10	189.2	1
"Survey"	"46G9"	"PSU068"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1426.1878317002	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	21881.6979524438	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	2062.51257226306	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	11330.8198963076	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1031.25628613153	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	4376.33959048939	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1300.10311319906	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	24829.9467902629	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	36182.8321976398	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	20453.6071997735	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	34882.7290844407	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	89139.0172274024	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	98019.6840478524	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	105820.30272705	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	65737.1611898098	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	39607.111286351	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	37006.9050599498	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	18677.4738356854	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	13953.0916337782	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	2600.20622639812	10	189.2	1
"Survey"	"46G9"	"PSU069"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1300.10311319906	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	21383.3685978462	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	2015.54132893364	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	11072.7741003067	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1007.77066446682	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	4276.67371956985	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1270.49482837953	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	24264.4746141284	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	35358.8117100272	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	19987.8008945586	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	34088.3168816477	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	87108.9833140865	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	95787.4036281342	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	103410.372598414	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	64240.0764032456	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	38705.1069607407	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	36164.1173039786	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	18252.1168317509	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	13635.3267526609	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	2540.98965675907	10	189.2	1
"Survey"	"46G9"	"PSU070"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1270.49482837953	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	42430.7848218063	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	3999.41665112833	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	21971.5847426353	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1999.70832556416	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	8486.15696436247	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	2521.0290153077	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	48147.7320308628	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	70162.1039902032	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	39661.5750665003	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	67641.0749748955	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	172849.40443942	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	190069.899108144	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	205196.073199996	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	127470.882163864	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	76802.1211176991	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	71760.0630870776	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	36217.4761327594	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	27056.4299899619	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	5042.0580306154	10	189.2	1
"Survey"	"46G9"	"PSU071"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	2521.0290153077	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	21484.154310012	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	2025.04113095532	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	11124.9631377002	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1012.52056547766	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	4296.83086200301	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1276.48302081495	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	24378.8397733466	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	35525.4675389826	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	20082.0089113436	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	34248.9845181676	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	87519.5519707122	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	96238.8760725716	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	103897.774197464	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	64542.8575960339	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	38887.5348018754	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	36334.5687602424	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	18338.1440909736	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	13699.5938072689	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	2552.96604162989	10	189.2	1
"Survey"	"46G9"	"PSU072"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1276.48302081494	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	23505.4677595596	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	2215.56493816795	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	12171.6432765351	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1107.78246908397	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	4701.0935519126	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1396.57954688067	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	26672.4965776672	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	38867.8427752538	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	21971.4030257546	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	37471.2632283731	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	95753.7344730387	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	105293.406763788	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	113672.884045076	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	70615.3026291765	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	42546.226504632	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	39753.0674108672	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	20063.4685676068	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	14988.5052913513	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	2793.15909376134	10	189.2	1
"Survey"	"46G9"	"PSU073"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1396.57954688067	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	17615.1028040911	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	1660.3542866785	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	9121.48397998558	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	830.177143339252	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	3523.02056081873	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1046.6029667667	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	19988.488383359	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	29127.7354385298	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	16465.4678225403	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	28081.1324717631	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	71758.2774302476	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	78907.3505666692	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	85186.9683672719	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	52919.4240284395	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	31884.3326783163	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	29791.1267447804	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	15035.6531952574	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	11232.4529887068	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	19	0.5	38000	2093.20593353339	10	189.2	1
"Survey"	"46G9"	"PSU074"	"WaterColumn"	"I1"	"126417"	19.5	0.5	38000	1046.6029667667	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	33886.3961126382	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	3194.04454640125	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	17547.1141280588	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	1597.02227320063	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	6777.27922252861	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	2013.36336772793	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	38452.1079771421	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	56033.3931576551	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	31674.8287546135	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	54020.0297899272	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	138042.306105486	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	151795.06854084	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	163875.248747213	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	101801.765486369	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	61336.2941415039	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	57309.5674060431	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	28924.2762675456	10	189.2	1
"Survey"	"46G9"	"PSU075"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	21608.0119159738	10	189.2	1
