"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Beam"	"Frequency"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"catchpartnumber"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"readability"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"65"	16	1	12	"38000/2"	38000	17365962.6359615	208391551.631538	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-65"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"66"	16	1	12	"38000/2"	38000	17365962.6359615	208391551.631538	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-66"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"67"	13	1	6	"38000/2"	38000	17365962.6359616	104195775.81577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-67"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"68"	13	1	7	"38000/2"	38000	17365962.6359616	121561738.451731	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-68"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"69"	13	1	6	"38000/2"	38000	17365962.6359616	104195775.81577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-69"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"7"	14	1	8	"38000/2"	38000	17365962.6359614	138927701.087691	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-7"	"IndividualWeight"	1	NA	"1"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"70"	12	1	6	"38000/2"	38000	17365962.6359615	104195775.815769	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-70"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"71"	16	1	10	"38000/2"	38000	17365962.6359615	173659626.359615	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-71"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"72"	17	1	12	"38000/2"	38000	17365962.6359614	208391551.631537	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-72"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"73"	13	1	7	"38000/2"	38000	17365962.6359616	121561738.451731	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-73"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"74"	12	1	5	"38000/2"	38000	17365962.6359615	86829813.1798074	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-74"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"75"	14	1	8	"38000/2"	38000	17365962.6359614	138927701.087691	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-75"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"76"	14	1	10	"38000/2"	38000	17365962.6359614	173659626.359614	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-76"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"77"	14	1	8	"38000/2"	38000	17365962.6359614	138927701.087691	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-77"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"78"	13	1	7	"38000/2"	38000	17365962.6359616	121561738.451731	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-78"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"79"	12	1	5	"38000/2"	38000	17365962.6359615	86829813.1798074	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-79"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"8"	14	1	8	"38000/2"	38000	17365962.6359614	138927701.087691	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-8"	"IndividualWeight"	1	NA	"1"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"80"	15	1	11	"38000/2"	38000	17365962.6359618	191025588.995579	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-80"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"81"	13	1	7	"38000/2"	38000	17365962.6359616	121561738.451731	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-81"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"82"	17	1	13	"38000/2"	38000	17365962.6359614	225757514.267498	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-82"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"83"	15	1	9	"38000/2"	38000	17365962.6359618	156293663.723656	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-83"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"84"	14	1	9	"38000/2"	38000	17365962.6359614	156293663.723653	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-84"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"85"	12	1	5	"38000/2"	38000	17365962.6359615	86829813.1798074	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-85"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"86"	13	1	6	"38000/2"	38000	17365962.6359616	104195775.81577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-86"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"87"	16	1	12	"38000/2"	38000	17365962.6359615	208391551.631538	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-87"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"88"	13	1	6	"38000/2"	38000	17365962.6359616	104195775.81577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-88"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"89"	14	1	8	"38000/2"	38000	17365962.6359614	138927701.087691	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-89"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"9"	13	1	6	"38000/2"	38000	17365962.6359616	104195775.81577	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-9"	"IndividualWeight"	1	NA	"1"
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"90"	16	1	12	"38000/2"	38000	17365962.6359615	208391551.631538	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-90"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"91"	15	1	10	"38000/2"	38000	17365962.6359618	173659626.359618	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-91"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"92"	15	1	11	"38000/2"	38000	17365962.6359618	191025588.995579	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-92"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"93"	14	1	7	"38000/2"	38000	17365962.6359614	121561738.45173	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-93"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"94"	12	1	5	"38000/2"	38000	17365962.6359615	86829813.1798074	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-94"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"95"	15	1	8	"38000/2"	38000	17365962.6359618	138927701.087694	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-95"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"96"	14	1	9	"38000/2"	38000	17365962.6359614	156293663.723653	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-96"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"97"	16	1	12	"38000/2"	38000	17365962.6359615	208391551.631538	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-97"	"IndividualWeight"	NA	NA	NA
"Survey"	"Engelsk_Klondyke_2020"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"39"	"37254"	"havsil/171677/126751/NA"	"1"	"98"	13	1	7	"38000/2"	38000	17365962.6359616	121561738.451731	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-39"	"3317"	2020-04-24T14:46:24Z	57.739	4.140333333333	70.96	"2020821/5/2020/3317/21-39-37254"	"3270"	0.25	0.25	70.2	71.29	4.2	NA	0	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1"	1020	113459	0.899	100	1	"2020821/5/2020/3317/21-39-37254-havsil/171677/126751/NA-1-98"	"IndividualWeight"	NA	NA	NA
