"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"StockCode"	"IndividualMaturity"	"MaturityScale"	"ReplaceLevel"	"ReplaceIndividual"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"534"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-534"	"AverageWeight"	4	"M"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-445"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"535"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-535"	"AverageWeight"	4	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-455"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"536"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-536"	"AverageWeight"	5	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-447"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"537"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-537"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-458"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"538"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-538"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-439"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"539"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-539"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-439"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"540"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-540"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-440"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"541"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-541"	"AverageWeight"	4	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-454"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"542"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-542"	"AverageWeight"	4	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-453"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"543"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-543"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-443"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"544"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-544"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-440"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"545"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-545"	"AverageWeight"	4	"M"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-445"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"546"	11	1	9.768181818182	4237032.72972499	41388106.0735417	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-546"	"AverageWeight"	3	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-452"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"547"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-547"	"AverageWeight"	4	"M"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-445"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"548"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-548"	"AverageWeight"	3	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-451"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"549"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-549"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-440"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"550"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-550"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-458"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"551"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-551"	"AverageWeight"	4	"F"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-442"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"552"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-552"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-440"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"553"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-553"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-437"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"554"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-554"	"AverageWeight"	3	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-452"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"555"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-555"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-437"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"556"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-556"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-446"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"557"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-557"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-446"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"558"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-558"	"AverageWeight"	4	"M"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-445"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"559"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-559"	"AverageWeight"	3	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-452"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"560"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-560"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-439"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"561"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-561"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-437"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"562"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-562"	"AverageWeight"	4	"M"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-445"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"563"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-563"	"AverageWeight"	5	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-447"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"564"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-564"	"AverageWeight"	3	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-451"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"565"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-565"	"AverageWeight"	4	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-450"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"566"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-566"	"AverageWeight"	4	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-454"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"567"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-567"	"AverageWeight"	4	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-448"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"568"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-568"	"AverageWeight"	5	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-447"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"569"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-569"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-436"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"570"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-570"	"AverageWeight"	4	"F"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-442"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"571"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-571"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-443"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"572"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-572"	"AverageWeight"	5	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-447"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"573"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-573"	"AverageWeight"	4	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-449"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"574"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-574"	"AverageWeight"	4	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-450"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"575"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-575"	"AverageWeight"	3	"M"	NA	"Mature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-444"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"576"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-576"	"AverageWeight"	4	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-448"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"577"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-577"	"AverageWeight"	4	"F"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-455"
"Survey"	"Statum1"	"WaterColumn"	"126425"	"BIAS2019"	"4"	"4"	"126425"	"1"	"578"	11	1	10.78125	4237032.72972499	45680509.1173475	30	69	"BIAS2019"	"LTDA"	"BIAS2019-4"	"LTDA"	2019-10-31T06:45:00Z	55.88334	19.28767	75	"BIAS2019-4-4"	"PEL"	1.24838012959	1.24838012959	69	69	18	NA	NA	"BIAS2019-4-4-126425-1"	234.958	22159.34	2.725	257	"BIAS2019-4-4-126425-1-578"	"AverageWeight"	3	"M"	NA	"Immature"	"M6"	"Haul"	"BIAS2019-4-4-126425-1-437"
