"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Beam"	"Frequency"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"48"	16.5	0.5	26.73	"I1"	38000	2477013.32052452	66210566.0576204	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-48"	"IndividualWeight"	5	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"49"	16.5	0.5	25.69	"I1"	38000	2477013.32052452	63634472.2042749	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-49"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"50"	16.5	0.5	22.73	"I1"	38000	2477013.32052452	56302512.7755223	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-50"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"51"	16.5	0.5	23.79	"I1"	38000	2477013.32052452	58928146.8952783	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-51"	"IndividualWeight"	4	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"52"	16.5	0.5	26.23	"I1"	38000	2477013.32052452	64972059.3973581	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-52"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"53"	17	0.5	30.08	"I1"	38000	2416296.29262905	72682192.4822818	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-53"	"IndividualWeight"	4	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"54"	17	0.5	29.32	"I1"	38000	2416296.29262905	70845807.2998837	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-54"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"55"	17	0.5	26.82	"I1"	38000	2416296.29262905	64805066.5683111	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-55"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"56"	17	0.5	27.59	"I1"	38000	2416296.29262905	66665614.7136355	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-56"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"57"	17	0.5	30.22	"I1"	38000	2416296.29262905	73020473.9632498	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-57"	"IndividualWeight"	2	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"58"	17.5	0.5	31.64	"I1"	38000	2495315.58252185	78951785.0309914	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-58"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"59"	17.5	0.5	31.41	"I1"	38000	2495315.58252185	78377862.4470114	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-59"	"IndividualWeight"	3	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"60"	17.5	0.5	27.12	"I1"	38000	2495315.58252185	67672958.5979926	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-60"	"IndividualWeight"	5	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"61"	17.5	0.5	26.72	"I1"	38000	2495315.58252185	66674832.3649839	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-61"	"IndividualWeight"	3	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"62"	17.5	0.5	25.35	"I1"	38000	2495315.58252185	63256250.0169289	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-62"	"IndividualWeight"	4	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"63"	18	0.5	34.61	"I1"	38000	1994036.96226367	69013619.2639457	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-63"	"IndividualWeight"	4	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"64"	18	0.5	30.39	"I1"	38000	1994036.96226367	60598783.283193	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-64"	"IndividualWeight"	5	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"65"	18	0.5	28.69	"I1"	38000	1994036.96226367	57208920.4473447	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-65"	"IndividualWeight"	4	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"66"	18	0.5	31.51	"I1"	38000	1994036.96226367	62832104.6809283	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-66"	"IndividualWeight"	4	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"67"	18	0.5	29.08	"I1"	38000	1994036.96226367	57986594.8626276	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-67"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"68"	18.5	0.5	38.34	"I1"	38000	2979308.73311645	114226696.827685	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-68"	"IndividualWeight"	8	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"69"	18.5	0.5	35.56	"I1"	38000	2979308.73311645	105944218.549621	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-69"	"IndividualWeight"	4	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"70"	18.5	0.5	34	"I1"	38000	2979308.73311645	101296496.925959	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-70"	"IndividualWeight"	5	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"71"	18.5	0.5	33.81	"I1"	38000	2979308.73311645	100730428.266667	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-71"	"IndividualWeight"	6	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"72"	19	0.5	36.76	"I1"	38000	1665613.03864541	61227935.3006051	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-72"	"IndividualWeight"	5	"F"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"73"	19	0.5	44.75	"I1"	38000	1665613.03864541	74536183.4793819	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-73"	"IndividualWeight"	5	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"74"	19.5	0.5	41.52	"I1"	38000	1665613.03864541	69156253.3645573	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-74"	"IndividualWeight"	5	"M"
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"75"	13	0.5	NA	"I1"	38000	2650884.80949852	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-75"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"76"	13	0.5	NA	"I1"	38000	2650884.80949852	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-76"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"77"	13	0.5	NA	"I1"	38000	2650884.80949852	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-77"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"78"	13	0.5	NA	"I1"	38000	2650884.80949852	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-78"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"79"	13.5	0.5	NA	"I1"	38000	2897202.75221163	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-79"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"80"	13.5	0.5	NA	"I1"	38000	2897202.75221163	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-80"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"81"	13.5	0.5	NA	"I1"	38000	2897202.75221163	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-81"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"82"	13.5	0.5	NA	"I1"	38000	2897202.75221163	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-82"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"83"	13.5	0.5	NA	"I1"	38000	2897202.75221163	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-83"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"84"	13.5	0.5	NA	"I1"	38000	2897202.75221163	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-84"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"85"	14	0.5	NA	"I1"	38000	2382174.3265387	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-85"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"86"	14	0.5	NA	"I1"	38000	2382174.3265387	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-86"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"87"	14	0.5	NA	"I1"	38000	2382174.3265387	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-87"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"88"	14	0.5	NA	"I1"	38000	2382174.3265387	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-88"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"89"	14.5	0.5	NA	"I1"	38000	2979308.73311604	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-89"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"90"	14.5	0.5	NA	"I1"	38000	2979308.73311604	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-90"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"91"	14.5	0.5	NA	"I1"	38000	2979308.73311604	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-91"	"AverageWeight"	NA	NA
"Survey"	"46G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"42"	"21"	"126417"	"2"	"92"	14.5	0.5	NA	"I1"	38000	2979308.73311604	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-42"	"26D4"	2018-10-08T00:00:00Z	58.7053	19.1945	92	"BIAS_2018_SWE-42-21"	"PEL"	3.619870410367	3.619870410367	41.8	NA	17	NA	77	"BIAS_2018_SWE-42-21-126417-2"	138.099	238	0.0055	238	"BIAS_2018_SWE-42-21-126417-2-92"	"AverageWeight"	NA	NA
