"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"StockCode"	"IndividualMaturity"	"MaturityScale"
"BIAS2019"	"4"	"4"	"126417"	"1"	"353"	"BIAS2019-4-4-126417-1-353"	43.1	18.5	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"354"	"BIAS2019-4-4-126417-1-354"	32.8	17.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"355"	"BIAS2019-4-4-126417-1-355"	46	18.5	0.5	"IndividualWeight"	2	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"356"	"BIAS2019-4-4-126417-1-356"	38.1	18.5	0.5	"IndividualWeight"	7	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"357"	"BIAS2019-4-4-126417-1-357"	39.6	18.5	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"358"	"BIAS2019-4-4-126417-1-358"	39.1	18.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"359"	"BIAS2019-4-4-126417-1-359"	45.4	18.5	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"360"	"BIAS2019-4-4-126417-1-360"	35.8	18	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"361"	"BIAS2019-4-4-126417-1-361"	41.8	18.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"362"	"BIAS2019-4-4-126417-1-362"	38.4	18	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"363"	"BIAS2019-4-4-126417-1-363"	41.3	18	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"364"	"BIAS2019-4-4-126417-1-364"	36.3	18.5	0.5	"IndividualWeight"	5	"F"	NA	"65"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"365"	"BIAS2019-4-4-126417-1-365"	37.4	18	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"366"	"BIAS2019-4-4-126417-1-366"	34.4	18	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"367"	"BIAS2019-4-4-126417-1-367"	32.1	17.5	0.5	"IndividualWeight"	2	"F"	NA	"64"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"368"	"BIAS2019-4-4-126417-1-368"	33	18	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"369"	"BIAS2019-4-4-126417-1-369"	36	18	0.5	"IndividualWeight"	4	"M"	NA	"65"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"370"	"BIAS2019-4-4-126417-1-370"	34.5	17.5	0.5	"IndividualWeight"	2	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"371"	"BIAS2019-4-4-126417-1-371"	34.5	18	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"372"	"BIAS2019-4-4-126417-1-372"	32.9	17.5	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"373"	"BIAS2019-4-4-126417-1-373"	34.7	18	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"374"	"BIAS2019-4-4-126417-1-374"	33.2	18	0.5	"IndividualWeight"	4	"M"	NA	"64"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"375"	"BIAS2019-4-4-126417-1-375"	27	16	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"376"	"BIAS2019-4-4-126417-1-376"	28.1	16	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"377"	"BIAS2019-4-4-126417-1-377"	27.4	16.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"378"	"BIAS2019-4-4-126417-1-378"	29	16.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"379"	"BIAS2019-4-4-126417-1-379"	28.7	16.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"380"	"BIAS2019-4-4-126417-1-380"	27.1	16.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"381"	"BIAS2019-4-4-126417-1-381"	29.6	16.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"382"	"BIAS2019-4-4-126417-1-382"	30.7	16	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"383"	"BIAS2019-4-4-126417-1-383"	27.2	16.5	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"384"	"BIAS2019-4-4-126417-1-384"	31.5	16.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"385"	"BIAS2019-4-4-126417-1-385"	50	22.5	0.5	"IndividualWeight"	5	"M"	NA	"65"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"386"	"BIAS2019-4-4-126417-1-386"	64.4	22.5	0.5	"IndividualWeight"	4	"F"	NA	"65"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"387"	"BIAS2019-4-4-126417-1-387"	55.8	21.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"388"	"BIAS2019-4-4-126417-1-388"	65.6	21	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"389"	"BIAS2019-4-4-126417-1-389"	53.3	21	0.5	"IndividualWeight"	6	"F"	NA	"65"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"390"	"BIAS2019-4-4-126417-1-390"	59.8	21	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"391"	"BIAS2019-4-4-126417-1-391"	52.6	20.5	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"392"	"BIAS2019-4-4-126417-1-392"	49.6	21	0.5	"IndividualWeight"	8	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"393"	"BIAS2019-4-4-126417-1-393"	54.7	22	0.5	"IndividualWeight"	7	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"394"	"BIAS2019-4-4-126417-1-394"	46.8	21	0.5	"IndividualWeight"	8	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"395"	"BIAS2019-4-4-126417-1-395"	82	23.5	0.5	"IndividualWeight"	7	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"396"	"BIAS2019-4-4-126417-1-396"	50	20	0.5	"IndividualWeight"	2	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"397"	"BIAS2019-4-4-126417-1-397"	49.7	21	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"398"	"BIAS2019-4-4-126417-1-398"	68.3	23	0.5	"IndividualWeight"	7	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"399"	"BIAS2019-4-4-126417-1-399"	48	20	0.5	"IndividualWeight"	6	NA	NA	NA	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"400"	"BIAS2019-4-4-126417-1-400"	47.9	20	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"401"	"BIAS2019-4-4-126417-1-401"	46	20.5	0.5	"IndividualWeight"	8	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"402"	"BIAS2019-4-4-126417-1-402"	51.8	20.5	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"403"	"BIAS2019-4-4-126417-1-403"	50	20.5	0.5	"IndividualWeight"	2	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"404"	"BIAS2019-4-4-126417-1-404"	48.4	20.5	0.5	"IndividualWeight"	7	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"405"	"BIAS2019-4-4-126417-1-405"	40.7	20	0.5	"IndividualWeight"	8	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"406"	"BIAS2019-4-4-126417-1-406"	54.6	21	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"407"	"BIAS2019-4-4-126417-1-407"	48.8	21	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"408"	"BIAS2019-4-4-126417-1-408"	48	21	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"409"	"BIAS2019-4-4-126417-1-409"	54.5	21	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"410"	"BIAS2019-4-4-126417-1-410"	43.4	20.5	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"411"	"BIAS2019-4-4-126417-1-411"	46.1	20	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"412"	"BIAS2019-4-4-126417-1-412"	53.5	19.5	0.5	"IndividualWeight"	2	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"413"	"BIAS2019-4-4-126417-1-413"	52.6	20	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"414"	"BIAS2019-4-4-126417-1-414"	42.2	20.5	0.5	"IndividualWeight"	6	"F"	NA	"64"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"415"	"BIAS2019-4-4-126417-1-415"	48.9	20.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"416"	"BIAS2019-4-4-126417-1-416"	44.7	20	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"4"	"4"	"126417"	"1"	"417"	"BIAS2019-4-4-126417-1-417"	23.74	15	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"418"	"BIAS2019-4-4-126417-1-418"	25.214285714286	15.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"419"	"BIAS2019-4-4-126417-1-419"	25.214285714286	15.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"420"	"BIAS2019-4-4-126417-1-420"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"421"	"BIAS2019-4-4-126417-1-421"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"422"	"BIAS2019-4-4-126417-1-422"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"423"	"BIAS2019-4-4-126417-1-423"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"424"	"BIAS2019-4-4-126417-1-424"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"425"	"BIAS2019-4-4-126417-1-425"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"426"	"BIAS2019-4-4-126417-1-426"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"427"	"BIAS2019-4-4-126417-1-427"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"428"	"BIAS2019-4-4-126417-1-428"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"429"	"BIAS2019-4-4-126417-1-429"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"430"	"BIAS2019-4-4-126417-1-430"	27.818181818182	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"431"	"BIAS2019-4-4-126417-1-431"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"432"	"BIAS2019-4-4-126417-1-432"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"433"	"BIAS2019-4-4-126417-1-433"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"434"	"BIAS2019-4-4-126417-1-434"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"435"	"BIAS2019-4-4-126417-1-435"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"436"	"BIAS2019-4-4-126417-1-436"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"437"	"BIAS2019-4-4-126417-1-437"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"438"	"BIAS2019-4-4-126417-1-438"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"439"	"BIAS2019-4-4-126417-1-439"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"440"	"BIAS2019-4-4-126417-1-440"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"441"	"BIAS2019-4-4-126417-1-441"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"442"	"BIAS2019-4-4-126417-1-442"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"443"	"BIAS2019-4-4-126417-1-443"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"444"	"BIAS2019-4-4-126417-1-444"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"445"	"BIAS2019-4-4-126417-1-445"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"446"	"BIAS2019-4-4-126417-1-446"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"447"	"BIAS2019-4-4-126417-1-447"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"448"	"BIAS2019-4-4-126417-1-448"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"449"	"BIAS2019-4-4-126417-1-449"	29.821428571429	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"450"	"BIAS2019-4-4-126417-1-450"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"451"	"BIAS2019-4-4-126417-1-451"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"452"	"BIAS2019-4-4-126417-1-452"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"453"	"BIAS2019-4-4-126417-1-453"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"454"	"BIAS2019-4-4-126417-1-454"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"455"	"BIAS2019-4-4-126417-1-455"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"456"	"BIAS2019-4-4-126417-1-456"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"457"	"BIAS2019-4-4-126417-1-457"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"458"	"BIAS2019-4-4-126417-1-458"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"459"	"BIAS2019-4-4-126417-1-459"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"460"	"BIAS2019-4-4-126417-1-460"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"461"	"BIAS2019-4-4-126417-1-461"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"462"	"BIAS2019-4-4-126417-1-462"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"463"	"BIAS2019-4-4-126417-1-463"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"464"	"BIAS2019-4-4-126417-1-464"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"465"	"BIAS2019-4-4-126417-1-465"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"466"	"BIAS2019-4-4-126417-1-466"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"467"	"BIAS2019-4-4-126417-1-467"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"468"	"BIAS2019-4-4-126417-1-468"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"469"	"BIAS2019-4-4-126417-1-469"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"470"	"BIAS2019-4-4-126417-1-470"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"471"	"BIAS2019-4-4-126417-1-471"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"472"	"BIAS2019-4-4-126417-1-472"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"473"	"BIAS2019-4-4-126417-1-473"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"474"	"BIAS2019-4-4-126417-1-474"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"475"	"BIAS2019-4-4-126417-1-475"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"476"	"BIAS2019-4-4-126417-1-476"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"477"	"BIAS2019-4-4-126417-1-477"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"478"	"BIAS2019-4-4-126417-1-478"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"479"	"BIAS2019-4-4-126417-1-479"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"480"	"BIAS2019-4-4-126417-1-480"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"481"	"BIAS2019-4-4-126417-1-481"	31.928571428571	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"482"	"BIAS2019-4-4-126417-1-482"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"483"	"BIAS2019-4-4-126417-1-483"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"484"	"BIAS2019-4-4-126417-1-484"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"485"	"BIAS2019-4-4-126417-1-485"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"486"	"BIAS2019-4-4-126417-1-486"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"487"	"BIAS2019-4-4-126417-1-487"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"488"	"BIAS2019-4-4-126417-1-488"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"489"	"BIAS2019-4-4-126417-1-489"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"490"	"BIAS2019-4-4-126417-1-490"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"491"	"BIAS2019-4-4-126417-1-491"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"492"	"BIAS2019-4-4-126417-1-492"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"493"	"BIAS2019-4-4-126417-1-493"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"494"	"BIAS2019-4-4-126417-1-494"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"495"	"BIAS2019-4-4-126417-1-495"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"496"	"BIAS2019-4-4-126417-1-496"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"497"	"BIAS2019-4-4-126417-1-497"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"498"	"BIAS2019-4-4-126417-1-498"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"499"	"BIAS2019-4-4-126417-1-499"	34.75	17.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"500"	"BIAS2019-4-4-126417-1-500"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"501"	"BIAS2019-4-4-126417-1-501"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"502"	"BIAS2019-4-4-126417-1-502"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"503"	"BIAS2019-4-4-126417-1-503"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"504"	"BIAS2019-4-4-126417-1-504"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"505"	"BIAS2019-4-4-126417-1-505"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"506"	"BIAS2019-4-4-126417-1-506"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"507"	"BIAS2019-4-4-126417-1-507"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"508"	"BIAS2019-4-4-126417-1-508"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"4"	"4"	"126417"	"1"	"509"	"BIAS2019-4-4-126417-1-509"	37.009090909091	18	0.5	"AverageWeight"	NA	NA	NA	NA	NA
